"canonical_url","tool_name","category","category_id","language","country_target","current_title","current_meta_description","current_h1","word_count","has_formula","has_examples","has_faq","has_schema","gsc_impressions_baseline","gsc_clicks_baseline","gsc_avg_position_baseline","http_status","mobile_friendly","execution_speed"
"https://usonlinetools.com/math/percentage-calculator","Percentage Calculator","Math & Calculators","math","en","US","Percentage Calculator - US Online Tools","Use this free percentage calculator to calculate percent of a number, percentage increase, percentage decrease, and percent difference.","Percentage Calculator","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/random-letter-generator","Random Letter Generator","Productivity & Text","productivity","en","US","Online Random Letter Generator | US Online Tools","Free online Random Letter Generator. Generate random letters for games or codes. No signup required.","Online Random Letter Generator","328","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/random-picker-tool","Random Picker Tool","Productivity & Text","productivity","en","US","Online Random Picker Tool | US Online Tools","Free online Random Picker Tool. Pick random items from any custom list. No signup required.","Online Random Picker Tool","328","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/spin-wheel-generator","Spin Wheel Generator","Productivity & Text","productivity","en","US","Online Spin Wheel Generator | US Online Tools","Free online Spin Wheel Generator. Create a custom spin wheel for random selection. No signup required.","Online Spin Wheel Generator","332","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/character-counter-tool","Character Counter Tool","Productivity & Text","productivity","en","US","Online Character Counter Tool | US Online Tools","Free online Character Counter Tool. Count characters with and without spaces in text. No signup required.","Online Character Counter Tool","331","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/line-counter-tool","Line Counter Tool","Productivity & Text","productivity","en","US","Online Line Counter Tool | US Online Tools","Free online Line Counter Tool. Count the number of lines in any text or code. No signup required.","Online Line Counter Tool","339","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/remove-extra-spaces-tool","Remove Extra Spaces Tool","Productivity & Text","productivity","en","US","Online Remove Extra Spaces Tool | US Online Tools","Free online Remove Extra Spaces Tool. Clean up extra whitespace from any text. No signup required.","Online Remove Extra Spaces Tool","338","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/sort-text-lines-tool","Sort Text Lines Tool","Productivity & Text","productivity","en","US","Online Sort Text Lines Tool | US Online Tools","Free online Sort Text Lines Tool. Sort lines of text alphabetically or numerically. No signup required.","Online Sort Text Lines Tool","338","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/list-randomizer-tool","List Randomizer Tool","Productivity & Text","productivity","en","US","Online List Randomizer Tool | US Online Tools","Free online List Randomizer Tool. Randomize the order of items in any list. No signup required.","Online List Randomizer Tool","332","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/text-formatter-tool","Text Formatter Tool","Productivity & Text","productivity","en","US","Online Text Formatter Tool | US Online Tools","Free online Text Formatter Tool. Format and beautify text with various options. No signup required.","Online Text Formatter Tool","327","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/uuid-generator","UUID Generator","Productivity & Text","productivity","en","US","UUID Generator - US Online Tools","Free UUID generator. Generate random UUIDs online.","UUID Generator","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/json-formatter","JSON Formatter","Productivity & Text","productivity","en","US","Online JSON Formatter | US Online Tools","Free JSON formatter. Validate and beautify JSON data online.","Online JSON Formatter","308","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/base64-encoder-decoder","Base64 Encoder Decoder","Productivity & Text","productivity","en","US","Online Base64 Encoder Decoder | US Online Tools","Free Base64 encoder decoder. Convert to and from Base64 online.","Online Base64 Encoder Decoder","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/productivity/love-calculator","Love Calculator","Productivity & Text","productivity","en","US","Online Love Calculator | US Online Tools","Free online love calculator. Enter two names to get a fun compatibility score, match band, and ship name instantly.","Online Love Calculator","336","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/online-gpa-calculator","GPA Calculator","Student & Education","education","en","US","Online GPA Calculator | US Online Tools","Calculate your GPA online. Free GPA calculator for college and high school students.","Online GPA Calculator","322","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/grade-calculator","Grade Calculator","Student & Education","education","en","US","Online Grade Calculator | US Online Tools","Calculate your course grade. Free online grade calculator for students.","Online Grade Calculator","312","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/weighted-grade-calculator","Weighted Grade Calculator","Student & Education","education","en","US","Online Weighted Grade Calculator | US Online Tools","Free weighted grade calculator. Calculate your current weighted course grade and remaining course weight online.","Online Weighted Grade Calculator","339","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/final-grade-calculator","Final Grade Calculator","Student & Education","education","en","US","Online Final Grade Calculator | US Online Tools","Free final grade calculator. See what score you need on your final exam to hit your target grade.","Online Final Grade Calculator","345","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/percentage-grade-calculator","Percentage Grade Calculator","Student & Education","education","en","US","Online Percentage Grade Calculator | US Online Tools","Free percentage grade calculator. Convert marks to percentage, letter grade, and GPA equivalent online.","Online Percentage Grade Calculator","335","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/attendance-percentage-calculator","Attendance Percentage Calculator","Student & Education","education","en","US","Online Attendance Percentage Calculator | US Online Tools","Free attendance percentage calculator. Check your class attendance rate and target recovery instantly.","Online Attendance Percentage Calculator","339","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/reading-speed-calculator","Reading Speed Calculator","Student & Education","education","en","US","Online Reading Speed Calculator | US Online Tools","Free reading speed calculator. Measure words per minute and estimate reading time for assignments and articles.","Online Reading Speed Calculator","347","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/marks-percentage-calculator","Marks Percentage Calculator","Student & Education","education","en","US","Online Marks Percentage Calculator | US Online Tools","Free marks percentage calculator. Convert obtained marks to percentage and calculate target marks online.","Online Marks Percentage Calculator","339","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/marks-to-gpa-converter","Marks to GPA Converter","Student & Education","education","en","US","Online Marks to GPA Converter | US Online Tools","Convert marks to GPA. Free online marks to GPA converter.","Online Marks to GPA Converter","329","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/class-average-calculator","Class Average Calculator","Student & Education","education","en","US","Online Class Average Calculator | US Online Tools","Free class average calculator. Calculate class average, highest score, lowest score, and pass rate online.","Online Class Average Calculator","347","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/score-calculator","Score Calculator","Student & Education","education","en","US","Online Score Calculator | US Online Tools","Free score calculator. Add quiz, assignment, and test scores to calculate your overall percentage.","Online Score Calculator","329","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/study-planner-calculator","Study Planner Calculator","Student & Education","education","en","US","Online Study Planner Calculator | US Online Tools","Free study planner calculator. Build a daily study plan from topics left, days left, and study hours.","Online Study Planner Calculator","345","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/homework-time-calculator","Homework Time Calculator","Student & Education","education","en","US","Online Homework Time Calculator | US Online Tools","Free homework time calculator. Estimate homework duration, breaks, and finish time online.","Online Homework Time Calculator","337","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/exam-countdown-timer","Exam Countdown Timer","Student & Education","education","en","US","Online Exam Countdown Timer | US Online Tools","Free online Exam Countdown Timer. Track days remaining until exam dates. No signup required.","Online Exam Countdown Timer","325","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/assignment-grade-calculator","Assignment Grade Calculator","Student & Education","education","en","US","Online Assignment Grade Calculator | US Online Tools","Free online Assignment Grade Calculator. Calculate grades for weighted assignments. No signup required.","Online Assignment Grade Calculator","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/semester-planner-tool","Semester Planner Tool","Student & Education","education","en","US","Online Semester Planner Tool | US Online Tools","Free online Semester Planner Tool. Plan courses and credits for the semester. No signup required.","Online Semester Planner Tool","329","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/quiz-score-calculator","Quiz Score Calculator","Student & Education","education","en","US","Online Quiz Score Calculator | US Online Tools","Free online Quiz Score Calculator. Calculate quiz scores and averages. No signup required.","Online Quiz Score Calculator","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/flashcard-timer-tool","Flashcard Timer Tool","Student & Education","education","en","US","Online Flashcard Timer Tool | US Online Tools","Free online Flashcard Timer Tool. Time your flashcard study sessions. No signup required.","Online Flashcard Timer Tool","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/exam-score-predictor","Exam Score Predictor","Student & Education","education","en","US","Online Exam Score Predictor | US Online Tools","Free online Exam Score Predictor. Predict exam scores based on study patterns. No signup required.","Online Exam Score Predictor","330","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/study-hours-tracker","Study Hours Tracker","Student & Education","education","en","US","Online Study Hours Tracker | US Online Tools","Free online Study Hours Tracker. Track and analyze study hours over time. No signup required.","Online Study Hours Tracker","330","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/grade-improvement-calculator","Grade Improvement Calculator","Student & Education","education","en","US","Online Grade Improvement Calculator | US Online Tools","Free online Grade Improvement Calculator. Calculate what grades you need to improve GPA. No signup required.","Online Grade Improvement Calculator","333","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/test-score-analyzer","Test Score Analyzer","Student & Education","education","en","US","Online Test Score Analyzer | US Online Tools","Free online Test Score Analyzer. Analyze test scores with statistics and trends. No signup required.","Online Test Score Analyzer","330","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/learning-time-calculator","Learning Time Calculator","Student & Education","education","en","US","Online Learning Time Calculator | US Online Tools","Free online Learning Time Calculator. Estimate time needed to learn a new skill. No signup required.","Online Learning Time Calculator","333","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/school-schedule-planner","School Schedule Planner","Student & Education","education","en","US","Online School Schedule Planner | US Online Tools","Free online School Schedule Planner. Create and manage weekly school schedules. No signup required.","Online School Schedule Planner","326","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/revision-planner-tool","Revision Planner Tool","Student & Education","education","en","US","Online Revision Planner Tool | US Online Tools","Free online Revision Planner Tool. Plan revision sessions before exams. No signup required.","Online Revision Planner Tool","321","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/cgpa-calculator","CGPA Calculator","Student & Education","education","en","US","Online CGPA Calculator | US Online Tools","Free CGPA calculator. Calculate cumulative GPA across semesters online.","Online CGPA Calculator","307","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/sat-score-calculator","SAT Score Calculator","Student & Education","education","en","US","Online SAT Score Calculator | US Online Tools","Free SAT score calculator. Estimate SAT scores and percentiles online.","Online SAT Score Calculator","319","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/typing-speed-test","Typing Speed Test","Student & Education","education","en","US","Online Typing Speed Test | US Online Tools","Free typing speed test. Measure your WPM typing speed online.","Online Typing Speed Test","322","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/scholarship-calculator","Scholarship Calculator","Student & Education","education","en","US","Online Scholarship Calculator | US Online Tools","Free scholarship calculator. Estimate college scholarship amounts online.","Online Scholarship Calculator","305","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/college-gpa-calculator","College GPA Calculator","Student & Education","education","en","US","Online College GPA Calculator | US Online Tools","Free college GPA calculator. Calculate weighted GPA for college courses.","Online College GPA Calculator","319","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/education/snow-day-calculator","Snow Day Calculator","Student & Education","education","en","US","Online Snow Day Calculator | US Online Tools","Free online snow day calculator. Estimate school closure probability from snowfall, ice, temperature, wind, and road conditions.","Online Snow Day Calculator","343","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/blox-fruits-calculator","Blox Fruits Calculator","Gaming Calculators","gaming","en","US","Online Blox Fruits Calculator | US Online Tools","Blox Fruits value calculator. Calculate trade values and upgrades in Blox Fruits.","Online Blox Fruits Calculator","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/blox-fruits-trade-calculator","Blox Fruits Trade Calculator","Gaming Calculators","gaming","en","US","Online Blox Fruits Trade Calculator | US Online Tools","Blox Fruits trade value calculator. Check if trades are fair in Blox Fruits Roblox.","Online Blox Fruits Trade Calculator","341","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/roblox-tax-calculator","Roblox Tax Calculator","Gaming Calculators","gaming","en","US","Online Roblox Tax Calculator | US Online Tools","Calculate Roblox marketplace tax. Free Roblox tax calculator for sellers.","Online Roblox Tax Calculator","326","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/minecraft-circle-calculator","Minecraft Circle Calculator","Gaming Calculators","gaming","en","US","Online Minecraft Circle Calculator | US Online Tools","Create Minecraft circle patterns. Free Minecraft circle generator calculator.","Online Minecraft Circle Calculator","316","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/valorant-sensitivity-calculator","Valorant Sensitivity Calculator","Gaming Calculators","gaming","en","US","Online Valorant Sensitivity Calculator | US Online Tools","Convert Valorant sensitivity settings. Free sensitivity converter for FPS games.","Online Valorant Sensitivity Calculator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/fortnite-dpi-calculator","Fortnite DPI Calculator","Gaming Calculators","gaming","en","US","Online Fortnite DPI Calculator | US Online Tools","Calculate effective DPI for Fortnite. Free gaming DPI calculator.","Online Fortnite DPI Calculator","322","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/xp-level-calculator","XP Level Calculator","Gaming Calculators","gaming","en","US","Online XP Level Calculator | US Online Tools","Calculate XP needed for next level. Free game XP level calculator.","Online XP Level Calculator","330","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/clash-of-clans-upgrade-calculator","Clash of Clans Upgrade Calculator","Gaming Calculators","gaming","en","US","Online Clash of Clans Upgrade Calculator | US Online Tools","Clash of Clans upgrade cost and time calculator. Plan your CoC upgrades.","Online Clash of Clans Upgrade Calculator","344","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/damage-calculator","Damage Calculator","Gaming Calculators","gaming","en","US","Online Damage Calculator | US Online Tools","Calculate game damage with modifiers and buffs. Free game damage calculator.","Online Damage Calculator","316","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/game-currency-converter","Game Currency Converter","Gaming Calculators","gaming","en","US","Online Game Currency Converter | US Online Tools","Convert real money to game currency. Free game currency converter.","Online Game Currency Converter","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/genshin-impact-calculator","Genshin Impact Calculator","Gaming Calculators","gaming","en","US","Online Genshin Impact Calculator | US Online Tools","Free Genshin Impact calculator. Calculate damage and artifact stats.","Online Genshin Impact Calculator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/cs2-sensitivity-calculator","CS2 Sensitivity Calculator","Gaming Calculators","gaming","en","US","Online CS2 Sensitivity Calculator | US Online Tools","Free CS2 sensitivity calculator. Convert sensitivity settings between FPS games.","Online CS2 Sensitivity Calculator","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/pokemon-iv-calculator","Pokemon IV Calculator","Gaming Calculators","gaming","en","US","Online Pokemon IV Calculator | US Online Tools","Free Pokemon IV calculator. Check IVs for any Pokemon online.","Online Pokemon IV Calculator","320","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/dnd-dice-roller","D&D Dice Roller","Gaming Calculators","gaming","en","US","Online D&amp;D Dice Roller | US Online Tools","Free D&amp;D dice roller. Roll d4, d6, d8, d10, d12, d20 dice online.","Online D&amp;D Dice Roller","331","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/gaming-fps-calculator","Gaming FPS Calculator","Gaming Calculators","gaming","en","US","Online Gaming FPS Calculator | US Online Tools","Free gaming FPS calculator. Estimate FPS for your PC specs online.","Online Gaming FPS Calculator","324","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/gaming/esports-earnings-calculator","Esports Earnings Calculator","Gaming Calculators","gaming","en","US","Online Esports Earnings Calculator | US Online Tools","Free esports earnings calculator. Track prize pool winnings online.","Online Esports Earnings Calculator","318","No","No","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-resizer","Image Resizer","Image Tools","image","en","US","Image Resizer - US Online Tools","Free image resizer. Resize images by pixels or percentage in your browser with instant preview and download.","Image Resizer","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-compressor","Image Compressor","Image Tools","image","en","US","Image Compressor - US Online Tools","Free image compressor. Reduce image file size in your browser with quality, width, and format controls.","Image Compressor","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-cropper","Image Cropper","Image Tools","image","en","US","Image Cropper - US Online Tools","Free image cropper. Crop images by coordinates or aspect ratio and download the trimmed result instantly.","Image Cropper","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-format-converter","Image Format Converter","Image Tools","image","en","US","Image Format Converter - US Online Tools","Free image format converter. Convert PNG, JPG, and WebP images in your browser with instant preview.","Image Format Converter","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-to-base64","Image to Base64 Converter","Image Tools","image","en","US","Image to Base64 Converter - US Online Tools","Free image to Base64 converter. Encode uploaded images as Data URLs or raw Base64 text in your browser.","Image to Base64 Converter","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/base64-to-image","Base64 to Image Converter","Image Tools","image","en","US","Base64 to Image Converter - US Online Tools","Free Base64 to image converter. Decode Base64 strings into previewable downloadable image files online.","Base64 to Image Converter","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-rotate-flip","Image Rotate & Flip","Image Tools","image","en","US","Image Rotate & Flip - US Online Tools","Free online image rotate and flip tool. Rotate and mirror images in your browser.","Image Rotate & Flip","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-color-picker","Image Color Picker","Image Tools","image","en","US","Image Color Picker - US Online Tools","Free image color picker. Extract colors from any image with HEX, RGB, and HSL values.","Image Color Picker","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-watermark","Image Watermark Tool","Image Tools","image","en","US","Image Watermark Tool - US Online Tools","Free online image watermark tool. Add text or image watermarks to photos.","Image Watermark Tool","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-filter-editor","Image Filter Editor","Image Tools","image","en","US","Image Filter Editor - US Online Tools","Free photo filters online and image filter editor. Apply brightness, contrast, saturation, blur, sepia, grayscale, and hue effects in your browser.","Image Filter Editor","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
"https://usonlinetools.com/image/image-to-png","Image to PNG Converter","Image Tools","image","en","US","Image to PNG Converter - US Online Tools","Free image to PNG converter. Convert JPG, WebP, BMP to PNG online.","Image to PNG Converter","250","Yes","Yes","Yes","Yes","DATA NOT AVAILABLE","DATA NOT AVAILABLE","DATA NOT AVAILABLE","200 OK","Yes","< 50ms (Pure Client JS)"
